Year,Year ending,Local Government Area,Harm Caused Flag,Age Group,Victim Reports
2017,December,Queenscliffe,Low Harm,25 - 44,14
2017,December,Queenscliffe,Low Harm,45+,47
2017,December,Queenscliffe,Medium Harm,00 - 24,4
2017,December,Queenscliffe,Medium Harm,25 - 44,2
2017,December,Queenscliffe,Medium Harm,45+,6
2017,December,South Gippsland,High Harm,00 - 24,43
2017,December,South Gippsland,High Harm,25 - 44,38
2017,December,South Gippsland,High Harm,45+,21
2017,December,South Gippsland,Low Harm,00 - 24,22
2017,December,South Gippsland,Low Harm,25 - 44,110
2017,December,South Gippsland,Low Harm,45+,172
2017,December,South Gippsland,Medium Harm,00 - 24,45
2017,December,South Gippsland,Medium Harm,25 - 44,58
2017,December,South Gippsland,Medium Harm,45+,51
2017,December,Southern Grampians,High Harm,00 - 24,36
2017,December,Southern Grampians,High Harm,25 - 44,35
2017,December,Southern Grampians,High Harm,45+,33
2017,December,Southern Grampians,Low Harm,00 - 24,34
2017,December,Southern Grampians,Low Harm,25 - 44,72
2017,December,Southern Grampians,Low Harm,45+,123
2017,December,Southern Grampians,Medium Harm,00 - 24,32
2017,December,Southern Grampians,Medium Harm,25 - 44,35
2017,December,Southern Grampians,Medium Harm,45+,25
2017,December,Stonnington,High Harm,00 - 24,185
2017,December,Stonnington,High Harm,25 - 44,264
2017,December,Stonnington,High Harm,45+,107
2017,December,Stonnington,Low Harm,00 - 24,471
2017,December,Stonnington,Low Harm,25 - 44,"1,613"
2017,December,Stonnington,Low Harm,45+,"1,107"
2017,December,Stonnington,Medium Harm,00 - 24,184
2017,December,Stonnington,Medium Harm,25 - 44,311
2017,December,Stonnington,Medium Harm,45+,171
2017,December,Strathbogie,High Harm,00 - 24,19
2017,December,Strathbogie,High Harm,25 - 44,12
2017,December,Strathbogie,High Harm,45+,7
2017,December,Strathbogie,Low Harm,00 - 24,12
2017,December,Strathbogie,Low Harm,25 - 44,40
2017,December,Strathbogie,Low Harm,45+,104
2017,December,Strathbogie,Medium Harm,00 - 24,15
2017,December,Strathbogie,Medium Harm,25 - 44,31
2017,December,Strathbogie,Medium Harm,45+,29
2017,December,Surf Coast,High Harm,00 - 24,24
2017,December,Surf Coast,High Harm,25 - 44,28
2017,December,Surf Coast,High Harm,45+,13
2017,December,Surf Coast,Low Harm,00 - 24,67
2017,December,Surf Coast,Low Harm,25 - 44,176
2017,December,Surf Coast,Low Harm,45+,226
2017,December,Surf Coast,Medium Harm,00 - 24,21
2017,December,Surf Coast,Medium Harm,25 - 44,56
2017,December,Surf Coast,Medium Harm,45+,35
2017,December,Swan Hill,High Harm,00 - 24,54
2017,December,Swan Hill,High Harm,25 - 44,103
2017,December,Swan Hill,High Harm,45+,62
2017,December,Swan Hill,Low Harm,00 - 24,82
2017,December,Swan Hill,Low Harm,25 - 44,222
2017,December,Swan Hill,Low Harm,45+,189
2017,December,Swan Hill,Medium Harm,00 - 24,51
2017,December,Swan Hill,Medium Harm,25 - 44,71
2017,December,Swan Hill,Medium Harm,45+,73
2017,December,Towong,High Harm,00 - 24,6
2017,December,Towong,High Harm,25 - 44,5
2017,December,Towong,High Harm,45+,14
2017,December,Towong,Low Harm,00 - 24,2
2017,December,Towong,Low Harm,25 - 44,12
2017,December,Towong,Low Harm,45+,44
2017,December,Towong,Medium Harm,00 - 24,4
2017,December,Towong,Medium Harm,25 - 44,7
2017,December,Towong,Medium Harm,45+,9
2017,December,Wangaratta,High Harm,00 - 24,81
2017,December,Wangaratta,High Harm,25 - 44,67
2017,December,Wangaratta,High Harm,45+,42
2017,December,Wangaratta,Low Harm,00 - 24,78
2017,December,Wangaratta,Low Harm,25 - 44,154
2017,December,Wangaratta,Low Harm,45+,182
2017,December,Wangaratta,Medium Harm,00 - 24,79
2017,December,Wangaratta,Medium Harm,25 - 44,57
2017,December,Wangaratta,Medium Harm,45+,42
2017,December,Warrnambool,High Harm,00 - 24,127
2017,December,Warrnambool,High Harm,25 - 44,103
2017,December,Warrnambool,High Harm,45+,60
2017,December,Warrnambool,Low Harm,00 - 24,147
2017,December,Warrnambool,Low Harm,25 - 44,278
2017,December,Warrnambool,Low Harm,45+,238
2017,December,Warrnambool,Medium Harm,00 - 24,103
2017,December,Warrnambool,Medium Harm,25 - 44,82
2017,December,Warrnambool,Medium Harm,45+,67
2017,December,Wellington,High Harm,00 - 24,113
2017,December,Wellington,High Harm,25 - 44,116
2017,December,Wellington,High Harm,45+,91
2017,December,Wellington,Low Harm,00 - 24,101
2017,December,Wellington,Low Harm,25 - 44,349
2017,December,Wellington,Low Harm,45+,453
2017,December,Wellington,Medium Harm,00 - 24,116
2017,December,Wellington,Medium Harm,25 - 44,136
2017,December,Wellington,Medium Harm,45+,118
2017,December,West Wimmera,High Harm,00 - 24,7
2017,December,West Wimmera,High Harm,25 - 44,5
2017,December,West Wimmera,High Harm,45+,5
2017,December,West Wimmera,Low Harm,00 - 24,2
2017,December,West Wimmera,Low Harm,25 - 44,9
2017,December,West Wimmera,Low Harm,45+,25
2017,December,West Wimmera,Medium Harm,00 - 24,2
2017,December,West Wimmera,Medium Harm,25 - 44,4
2017,December,West Wimmera,Medium Harm,45+,8
2017,December,Whitehorse,High Harm,00 - 24,174
2017,December,Whitehorse,High Harm,25 - 44,200
2017,December,Whitehorse,High Harm,45+,100
2017,December,Whitehorse,Low Harm,00 - 24,461
2017,December,Whitehorse,Low Harm,25 - 44,"1,234"
2017,December,Whitehorse,Low Harm,45+,"1,177"
2017,December,Whitehorse,Medium Harm,00 - 24,220
2017,December,Whitehorse,Medium Harm,25 - 44,336
2017,December,Whitehorse,Medium Harm,45+,239
2017,December,Whittlesea,High Harm,00 - 24,284
2017,December,Whittlesea,High Harm,25 - 44,418
2017,December,Whittlesea,High Harm,45+,170
2017,December,Whittlesea,Low Harm,00 - 24,585
2017,December,Whittlesea,Low Harm,25 - 44,"2,080"
2017,December,Whittlesea,Low Harm,45+,"1,396"
2017,December,Whittlesea,Medium Harm,00 - 24,407
2017,December,Whittlesea,Medium Harm,25 - 44,837
2017,December,Whittlesea,Medium Harm,45+,438
2017,December,Wodonga,High Harm,00 - 24,102
2017,December,Wodonga,High Harm,25 - 44,88
2017,December,Wodonga,High Harm,45+,82
2017,December,Wodonga,Low Harm,00 - 24,131
2017,December,Wodonga,Low Harm,25 - 44,263
2017,December,Wodonga,Low Harm,45+,262
2017,December,Wodonga,Medium Harm,00 - 24,104
2017,December,Wodonga,Medium Harm,25 - 44,115
2017,December,Wodonga,Medium Harm,45+,95
2017,December,Wyndham,High Harm,00 - 24,353
2017,December,Wyndham,High Harm,25 - 44,432
2017,December,Wyndham,High Harm,45+,165
2017,December,Wyndham,Low Harm,00 - 24,493
2017,December,Wyndham,Low Harm,25 - 44,"2,052"
2017,December,Wyndham,Low Harm,45+,"1,180"
2017,December,Wyndham,Medium Harm,00 - 24,342
2017,December,Wyndham,Medium Harm,25 - 44,756
2017,December,Wyndham,Medium Harm,45+,344
2017,December,Yarra,High Harm,00 - 24,223
2017,December,Yarra,High Harm,25 - 44,473
2017,December,Yarra,High Harm,45+,184
2017,December,Yarra,Low Harm,00 - 24,556
2017,December,Yarra,Low Harm,25 - 44,"2,534"
2017,December,Yarra,Low Harm,45+,"1,311"
2017,December,Yarra,Medium Harm,00 - 24,154
2017,December,Yarra,Medium Harm,25 - 44,502
2017,December,Yarra,Medium Harm,45+,291
2017,December,Yarra Ranges,High Harm,00 - 24,185
2017,December,Yarra Ranges,High Harm,25 - 44,207
2017,December,Yarra Ranges,High Harm,45+,156
2017,December,Yarra Ranges,Low Harm,00 - 24,218
2017,December,Yarra Ranges,Low Harm,25 - 44,723
2017,December,Yarra Ranges,Low Harm,45+,729
2017,December,Yarra Ranges,Medium Harm,00 - 24,191
2017,December,Yarra Ranges,Medium Harm,25 - 44,303
2017,December,Yarra Ranges,Medium Harm,45+,233
2017,December,Yarriambiack,High Harm,00 - 24,29
2017,December,Yarriambiack,High Harm,25 - 44,11
2017,December,Yarriambiack,High Harm,45+,15
2017,December,Yarriambiack,Low Harm,00 - 24,10
2017,December,Yarriambiack,Low Harm,25 - 44,41
2017,December,Yarriambiack,Low Harm,45+,71
2017,December,Yarriambiack,Medium Harm,00 - 24,19
2017,December,Yarriambiack,Medium Harm,25 - 44,20
2017,December,Yarriambiack,Medium Harm,45+,18
2016,December,Alpine,High Harm,00 - 24,15
2016,December,Alpine,High Harm,25 - 44,9
2016,December,Alpine,High Harm,45+,7
2016,December,Alpine,Low Harm,00 - 24,12
2016,December,Alpine,Low Harm,25 - 44,20
2016,December,Alpine,Low Harm,45+,33
2016,December,Alpine,Medium Harm,00 - 24,9
2016,December,Alpine,Medium Harm,25 - 44,13
2016,December,Alpine,Medium Harm,45+,15
2016,December,Ararat,High Harm,00 - 24,39
2016,December,Ararat,High Harm,25 - 44,52
2016,December,Ararat,High Harm,45+,22
2016,December,Ararat,Low Harm,00 - 24,31
2016,December,Ararat,Low Harm,25 - 44,77
2016,December,Ararat,Low Harm,45+,103
2016,December,Ararat,Medium Harm,00 - 24,24
2016,December,Ararat,Medium Harm,25 - 44,41
2016,December,Ararat,Medium Harm,45+,27
2016,December,Ballarat,High Harm,00 - 24,373
2016,December,Ballarat,High Harm,25 - 44,304
2016,December,Ballarat,High Harm,45+,229
2016,December,Ballarat,Low Harm,00 - 24,651
2016,December,Ballarat,Low Harm,25 - 44,"1,482"
2016,December,Ballarat,Low Harm,45+,"1,468"
2016,December,Ballarat,Medium Harm,00 - 24,320
2016,December,Ballarat,Medium Harm,25 - 44,476
2016,December,Ballarat,Medium Harm,45+,370
2016,December,Banyule,High Harm,00 - 24,143
2016,December,Banyule,High Harm,25 - 44,243
2016,December,Banyule,High Harm,45+,143
2016,December,Banyule,Low Harm,00 - 24,361
2016,December,Banyule,Low Harm,25 - 44,"1,504"
2016,December,Banyule,Low Harm,45+,"1,360"
2016,December,Banyule,Medium Harm,00 - 24,180
2016,December,Banyule,Medium Harm,25 - 44,366
2016,December,Banyule,Medium Harm,45+,275
2016,December,Bass Coast,High Harm,00 - 24,70
2016,December,Bass Coast,High Harm,25 - 44,78
2016,December,Bass Coast,High Harm,45+,48
2016,December,Bass Coast,Low Harm,00 - 24,95
2016,December,Bass Coast,Low Harm,25 - 44,236
2016,December,Bass Coast,Low Harm,45+,442
2016,December,Bass Coast,Medium Harm,00 - 24,67
2016,December,Bass Coast,Medium Harm,25 - 44,98
2016,December,Bass Coast,Medium Harm,45+,99
2016,December,Baw Baw,High Harm,00 - 24,120
2016,December,Baw Baw,High Harm,25 - 44,105
2016,December,Baw Baw,High Harm,45+,50
2016,December,Baw Baw,Low Harm,00 - 24,120
2016,December,Baw Baw,Low Harm,25 - 44,299
2016,December,Baw Baw,Low Harm,45+,349
2016,December,Baw Baw,Medium Harm,00 - 24,105
2016,December,Baw Baw,Medium Harm,25 - 44,153
2016,December,Baw Baw,Medium Harm,45+,109
2016,December,Bayside,High Harm,00 - 24,93
2016,December,Bayside,High Harm,25 - 44,83
2016,December,Bayside,High Harm,45+,116
2016,December,Bayside,Low Harm,00 - 24,215
2016,December,Bayside,Low Harm,25 - 44,878
2016,December,Bayside,Low Harm,45+,"1,054"
2016,December,Bayside,Medium Harm,00 - 24,92
2016,December,Bayside,Medium Harm,25 - 44,147
2016,December,Bayside,Medium Harm,45+,145
2016,December,Benalla,High Harm,00 - 24,57
2016,December,Benalla,High Harm,25 - 44,42
2016,December,Benalla,High Harm,45+,24
2016,December,Benalla,Low Harm,00 - 24,47
2016,December,Benalla,Low Harm,25 - 44,91
2016,December,Benalla,Low Harm,45+,158
2016,December,Benalla,Medium Harm,00 - 24,52
2016,December,Benalla,Medium Harm,25 - 44,48
2016,December,Benalla,Medium Harm,45+,54
2016,December,Boroondara,High Harm,00 - 24,118
2016,December,Boroondara,High Harm,25 - 44,134
2016,December,Boroondara,High Harm,45+,94
2016,December,Boroondara,Low Harm,00 - 24,467
2016,December,Boroondara,Low Harm,25 - 44,"1,594"
2016,December,Boroondara,Low Harm,45+,"1,778"
2016,December,Boroondara,Medium Harm,00 - 24,128
2016,December,Boroondara,Medium Harm,25 - 44,284
2016,December,Boroondara,Medium Harm,45+,249
2016,December,Brimbank,High Harm,00 - 24,391
2016,December,Brimbank,High Harm,25 - 44,564
2016,December,Brimbank,High Harm,45+,226
2016,December,Brimbank,Low Harm,00 - 24,813
2016,December,Brimbank,Low Harm,25 - 44,"2,899"
2016,December,Brimbank,Low Harm,45+,"2,203"
2016,December,Brimbank,Medium Harm,00 - 24,426
2016,December,Brimbank,Medium Harm,25 - 44,871
2016,December,Brimbank,Medium Harm,45+,507
2016,December,Buloke,High Harm,00 - 24,9
2016,December,Buloke,High Harm,25 - 44,11
2016,December,Buloke,High Harm,45+,6
2016,December,Buloke,Low Harm,00 - 24,8
2016,December,Buloke,Low Harm,25 - 44,12
2016,December,Buloke,Low Harm,45+,38
2016,December,Buloke,Medium Harm,25 - 44,
2016,December,Buloke,Medium Harm,45+,
2016,December,Campaspe,High Harm,00 - 24,105
2016,December,Campaspe,High Harm,25 - 44,101
2016,December,Campaspe,High Harm,45+,73
2016,December,Campaspe,Low Harm,00 - 24,106
2016,December,Campaspe,Low Harm,25 - 44,262
2016,December,Campaspe,Low Harm,45+,438
2016,December,Campaspe,Medium Harm,00 - 24,57
2016,December,Campaspe,Medium Harm,25 - 44,98
2016,December,Campaspe,Medium Harm,45+,123
2016,December,Cardinia,High Harm,00 - 24,197
2016,December,Cardinia,High Harm,25 - 44,147
2016,December,Cardinia,High Harm,45+,90
2016,December,Cardinia,Low Harm,00 - 24,270
2016,December,Cardinia,Low Harm,25 - 44,897
2016,December,Cardinia,Low Harm,45+,681
2016,December,Cardinia,Medium Harm,00 - 24,281
2016,December,Cardinia,Medium Harm,25 - 44,321
2016,December,Cardinia,Medium Harm,45+,213
2016,December,Casey,High Harm,00 - 24,596
2016,December,Casey,High Harm,25 - 44,601
2016,December,Casey,High Harm,45+,344
2016,December,Casey,Low Harm,00 - 24,994
2016,December,Casey,Low Harm,25 - 44,"3,175"
2016,December,Casey,Low Harm,45+,"2,176"
2016,December,Casey,Medium Harm,00 - 24,975
2016,December,Casey,Medium Harm,25 - 44,"1,259"
2016,December,Casey,Medium Harm,45+,812
2016,December,Central Goldfields,High Harm,00 - 24,55
2016,December,Central Goldfields,High Harm,25 - 44,44
2016,December,Central Goldfields,High Harm,45+,20
2016,December,Central Goldfields,Low Harm,00 - 24,19
2016,December,Central Goldfields,Low Harm,25 - 44,83
2016,December,Central Goldfields,Low Harm,45+,150
2016,December,Central Goldfields,Medium Harm,00 - 24,27
2016,December,Central Goldfields,Medium Harm,25 - 44,54
2016,December,Central Goldfields,Medium Harm,45+,51
2016,December,Colac-Otway,High Harm,00 - 24,67
2016,December,Colac-Otway,High Harm,25 - 44,62
2016,December,Colac-Otway,High Harm,45+,31
2016,December,Colac-Otway,Low Harm,00 - 24,61
2016,December,Colac-Otway,Low Harm,25 - 44,168
2016,December,Colac-Otway,Low Harm,45+,259
2016,December,Colac-Otway,Medium Harm,00 - 24,37
2016,December,Colac-Otway,Medium Harm,25 - 44,64
2016,December,Colac-Otway,Medium Harm,45+,43
2016,December,Corangamite,High Harm,00 - 24,27
2016,December,Corangamite,High Harm,25 - 44,27
2016,December,Corangamite,High Harm,45+,19
2016,December,Corangamite,Low Harm,00 - 24,25
2016,December,Corangamite,Low Harm,25 - 44,70
2016,December,Corangamite,Low Harm,45+,127
2016,December,Corangamite,Medium Harm,00 - 24,12
2016,December,Corangamite,Medium Harm,25 - 44,29
2016,December,Corangamite,Medium Harm,45+,40
2016,December,Darebin,High Harm,00 - 24,219
2016,December,Darebin,High Harm,25 - 44,399
2016,December,Darebin,High Harm,45+,183
2016,December,Darebin,Low Harm,00 - 24,730
2016,December,Darebin,Low Harm,25 - 44,"3,027"
2016,December,Darebin,Low Harm,45+,"1,930"
2016,December,Darebin,Medium Harm,00 - 24,253
2016,December,Darebin,Medium Harm,25 - 44,730
2016,December,Darebin,Medium Harm,45+,494
2016,December,East Gippsland,High Harm,00 - 24,112
2016,December,East Gippsland,High Harm,25 - 44,132
2016,December,East Gippsland,High Harm,45+,94
2016,December,East Gippsland,Low Harm,00 - 24,115
2016,December,East Gippsland,Low Harm,25 - 44,298
2016,December,East Gippsland,Low Harm,45+,493
2016,December,East Gippsland,Medium Harm,00 - 24,116
2016,December,East Gippsland,Medium Harm,25 - 44,148
2016,December,East Gippsland,Medium Harm,45+,107
2016,December,Frankston,High Harm,00 - 24,312
2016,December,Frankston,High Harm,25 - 44,413
2016,December,Frankston,High Harm,45+,228
2016,December,Frankston,Low Harm,00 - 24,499
2016,December,Frankston,Low Harm,25 - 44,"1,617"
2016,December,Frankston,Low Harm,45+,"1,634"
2016,December,Frankston,Medium Harm,00 - 24,379
2016,December,Frankston,Medium Harm,25 - 44,621
2016,December,Frankston,Medium Harm,45+,442
2016,December,Gannawarra,High Harm,00 - 24,21
2016,December,Gannawarra,High Harm,25 - 44,16
2016,December,Gannawarra,High Harm,45+,8
2016,December,Gannawarra,Low Harm,00 - 24,7
2016,December,Gannawarra,Low Harm,25 - 44,36
2016,December,Gannawarra,Low Harm,45+,79
2016,December,Gannawarra,Medium Harm,00 - 24,13
2016,December,Gannawarra,Medium Harm,25 - 44,30
2016,December,Gannawarra,Medium Harm,45+,17
2016,December,Glen Eira,High Harm,00 - 24,140
2016,December,Glen Eira,High Harm,25 - 44,188
2016,December,Glen Eira,High Harm,45+,131
2016,December,Glen Eira,Low Harm,00 - 24,288
2016,December,Glen Eira,Low Harm,25 - 44,"1,262"
2016,December,Glen Eira,Low Harm,45+,"1,096"
2016,December,Glen Eira,Medium Harm,00 - 24,174
2016,December,Glen Eira,Medium Harm,25 - 44,288
2016,December,Glen Eira,Medium Harm,45+,207
2016,December,Glenelg,High Harm,00 - 24,49
2016,December,Glenelg,High Harm,25 - 44,53
2016,December,Glenelg,High Harm,45+,26
2016,December,Glenelg,Low Harm,00 - 24,66
2016,December,Glenelg,Low Harm,25 - 44,162
2016,December,Glenelg,Low Harm,45+,280
2016,December,Glenelg,Medium Harm,00 - 24,50
2016,December,Glenelg,Medium Harm,25 - 44,51
2016,December,Glenelg,Medium Harm,45+,39
2016,December,Golden Plains,High Harm,00 - 24,26
2016,December,Golden Plains,High Harm,25 - 44,21
2016,December,Golden Plains,High Harm,45+,17
2016,December,Golden Plains,Low Harm,00 - 24,21
2016,December,Golden Plains,Low Harm,25 - 44,88
2016,December,Golden Plains,Low Harm,45+,144
2016,December,Golden Plains,Medium Harm,00 - 24,15
2016,December,Golden Plains,Medium Harm,25 - 44,34
2016,December,Golden Plains,Medium Harm,45+,43
2016,December,Greater Bendigo,High Harm,00 - 24,258
2016,December,Greater Bendigo,High Harm,25 - 44,226
2016,December,Greater Bendigo,High Harm,45+,118
2016,December,Greater Bendigo,Low Harm,00 - 24,364
2016,December,Greater Bendigo,Low Harm,25 - 44,962
2016,December,Greater Bendigo,Low Harm,45+,"1,017"
2016,December,Greater Bendigo,Medium Harm,00 - 24,214
2016,December,Greater Bendigo,Medium Harm,25 - 44,367
2016,December,Greater Bendigo,Medium Harm,45+,256
2016,December,Greater Dandenong,High Harm,00 - 24,404
2016,December,Greater Dandenong,High Harm,25 - 44,598
2016,December,Greater Dandenong,High Harm,45+,238
2016,December,Greater Dandenong,Low Harm,00 - 24,676
2016,December,Greater Dandenong,Low Harm,25 - 44,"2,391"
2016,December,Greater Dandenong,Low Harm,45+,"1,567"
2016,December,Greater Dandenong,Medium Harm,00 - 24,611
2016,December,Greater Dandenong,Medium Harm,25 - 44,"1,055"
2016,December,Greater Dandenong,Medium Harm,45+,576
2016,December,Greater Geelong,High Harm,00 - 24,412
2016,December,Greater Geelong,High Harm,25 - 44,549
2016,December,Greater Geelong,High Harm,45+,331
2016,December,Greater Geelong,Low Harm,00 - 24,981
